MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_std,MFCC2_std,MFCC3_std,MFCC4_std,MFCC5_std,MFCC6_std,MFCC7_std,MFCC8_std,MFCC9_std,MFCC10_std,MFCC11_std,MFCC12_std,MFCC13_std,Centroid_mean,Centroid_std,Bandwidth_mean,Bandwidth_std,Rolloff_mean,Rolloff_std,ZCR_mean,ZCR_std,RMS_mean,RMS_std,Contrast1_mean,Contrast2_mean,Contrast3_mean,Contrast4_mean,Contrast5_mean,Contrast6_mean,Contrast7_mean,Contrast1_std,Contrast2_std,Contrast3_std,Contrast4_std,Contrast5_std,Contrast6_std,Contrast7_std,Instrument
-39.18699646,88.16000366,0.1433575,21.41420555,-1.209133029,8.641781807,5.820266724,7.120268345,-3.122675896,-1.030254602,-7.779972076,3.634300232,-2.339690447,30.48538017,11.21373463,13.12970066,7.039286613,5.711676121,5.759479046,4.573367119,6.284332275,5.801386356,5.686011314,6.013429642,4.326420307,5.275537968,2360.636918,275.0093115,2588.185712,212.0881643,5232.816819,738.4380196,0.097160457,0.026657651,0.18847166,0.045893513,22.19628325,13.29356563,16.88756603,18.39234599,18.91137102,19.9602678,45.59012025,5.265860431,3.573546892,4.269699509,2.896942856,3.762752235,3.422577785,3.946306116,sax
-85.77709198,95.04160309,-6.54001379,11.96305466,7.358389378,0.870203733,2.430943251,-1.994340897,3.649176836,5.496978283,1.787863851,-0.088734493,-4.484203339,40.68714523,19.17383766,17.60712433,7.757288933,7.681870461,8.94138813,8.404096603,11.29323292,6.255452156,5.974291801,6.600323677,4.992965221,6.680696487,2231.445594,486.4714209,2507.671509,367.789184,4751.79819,1428.473279,0.100221605,0.02444224,0.124629565,0.044030212,18.37874748,17.76277383,19.54277868,20.6257309,21.87723249,22.623901,48.73946087,4.779649599,5.074348123,4.510575067,3.116215868,3.153223516,5.439543175,5.550297492,sax
-108.6940308,95.58505249,-12.83878231,8.320323944,8.829296112,7.048478603,-3.739717245,1.326021671,0.471657395,6.717035294,-2.226718903,3.919152498,-4.990386486,55.85635376,29.42871666,19.29913712,10.03858376,9.460139275,9.37671566,9.562244415,8.832663536,6.920807362,5.851646423,5.769369602,6.008007526,8.877569199,2334.863866,599.8358852,2493.703048,441.1134907,5032.80649,1676.113147,0.110760968,0.039456993,0.103051722,0.045462877,16.89399338,16.94387709,18.76938513,19.63112987,21.26630359,19.46350854,46.73339898,4.221244062,4.789414859,4.045740968,3.531504715,3.377264,4.572451928,4.990315873,sax
-76.28535461,91.28520203,-3.27451539,8.339487076,8.147111893,8.808195114,0.076111428,-2.760594368,4.448521137,8.065802574,-1.178232312,4.097455978,-5.13116169,46.39364624,21.3794117,17.56330109,9.396169662,7.050820351,8.650383949,8.354493141,10.963377,6.521109104,6.443441391,5.737039566,5.916592598,6.226585865,2311.923135,559.2322042,2580.551745,380.1779228,5030.57035,1527.815287,0.112346004,0.030041435,0.152082652,0.05384941,18.15759303,18.86747652,18.9498901,20.06211644,22.95356642,22.41217798,50.03853828,4.21126462,4.463978742,4.387627061,3.318785328,3.772541658,5.854940008,6.786264022,sax
-22.44015694,95.20349884,-7.534797668,34.14965439,9.731640816,-3.405101538,-1.687216401,9.583788872,6.45081234,4.822643757,-6.788923264,3.545822859,-13.5976572,30.78894806,13.72114754,21.46381378,9.267623901,7.794176579,5.909870625,4.919649124,5.95099926,4.836296082,6.904085159,6.681016445,5.584098339,7.915766716,2147.145677,316.7670315,2374.849326,220.7811581,4430.208083,715.0043839,0.103680889,0.033951232,0.238247558,0.041483831,24.78457971,13.31342232,18.29755492,19.94071591,19.33941547,20.80450792,48.89140815,4.573403991,3.349106461,3.632822848,2.890449883,2.934259788,2.533349184,5.066486081,sax
-28.46389961,99.81768036,-6.967988968,31.8008709,10.06572914,0.268141776,0.646730006,10.39035416,2.180260897,0.995463192,-10.08593369,5.436911106,-10.94689941,37.30488205,14.40713882,24.42628288,7.770074844,7.042771816,6.565132141,5.724681854,5.98552084,6.264415264,5.52111721,5.091386318,5.817448616,6.270914078,2091.951265,376.6814814,2357.775307,263.0523143,4333.474309,956.8085411,0.093626052,0.036704648,0.218521386,0.042332295,24.85811356,13.52984609,16.46905779,19.87598594,18.25612513,18.98545735,47.71381474,5.603716231,3.325712888,3.604128072,3.468237855,3.251010054,2.693769395,4.946096873,sax
-8.614232063,85.55280304,-7.722737312,34.32286072,11.44452286,-1.570682168,-1.828497887,8.432804108,0.989429533,2.291806221,-9.673950195,5.493580818,-8.583296776,23.28777885,13.15546608,15.70483017,7.720585346,7.919648647,7.702367306,6.246888638,4.065172195,5.026637077,4.717835426,5.518136024,4.931932449,5.2038908,2387.851468,339.0026531,2500.765666,225.3006195,4915.616173,906.6377529,0.113142278,0.028034792,0.233905494,0.035481811,22.65829164,13.32943053,18.71044473,19.31356607,18.75410407,19.3237604,47.75561268,4.488359525,3.424548496,4.069231367,3.299220046,2.482779808,2.282873572,4.738123863,sax
-121.8559189,127.2860413,-18.10834503,24.95648193,7.598031521,-1.614334941,-6.924479008,23.94150352,-9.143723488,-8.375778198,9.981584549,8.251333237,8.650544167,32.02230453,16.90522194,16.04044724,9.961313248,6.965082169,7.530817032,7.068147182,6.107715607,7.051973343,7.094890118,7.22799778,6.533277512,7.592956066,1530.504236,169.8072629,1778.750676,204.3937246,2773.310922,242.5558219,0.07820012,0.019116259,0.222471207,0.041054722,28.64554616,20.99841468,22.37015742,24.15127231,26.82647263,21.88685446,44.43458582,4.366540007,5.412006866,4.379546205,3.926076292,2.411231201,3.24610692,5.094317721,sax
-141.2248688,147.2383118,-7.869269848,18.10503006,7.853844166,6.349218369,-2.333356857,20.93948746,-3.006139994,1.621923089,13.83274269,4.478786945,-1.44989717,44.01024628,36.08841324,30.13010979,14.09271049,10.61983395,15.04210854,7.960188389,8.399960518,7.309921265,8.45233345,7.968140125,5.525137901,8.348370552,1223.229419,368.4342162,1635.209675,454.6894568,2473.336839,1034.705197,0.044666466,0.022136907,0.310715288,0.058055073,29.06522742,22.65666767,22.22185205,23.37515245,26.69071566,21.85895046,44.98150496,4.228367427,5.390934322,4.299384292,3.548398815,4.096671146,3.699829634,5.432652938,sax
-64.30698395,106.5080414,-26.79911041,10.89448833,18.44550705,-0.852544487,-5.49527216,20.48078346,2.791721106,2.547857523,13.48488045,11.28031254,-5.821473122,28.27225113,16.65456963,18.48400307,10.23731041,6.981339931,9.652962685,7.894357681,7.291509151,6.614573956,6.408143044,7.062972546,7.086644173,6.146806717,1963.671179,394.2217621,2132.329626,411.731293,3537.822453,1400.57892,0.116766827,0.037376315,0.261555135,0.041062258,27.11068511,20.04364448,21.10093334,20.84623719,25.24916335,18.4082369,45.2756943,4.158365131,4.666368645,4.71269167,3.264764035,3.99450089,2.477318206,5.490761481,sax
-16.30923271,104.2887726,-12.59786224,23.54083824,9.046482086,22.52093315,3.301124811,12.45286751,8.292757988,3.063469648,1.056146026,2.253337145,-1.19679749,23.44142723,20.85060692,11.18566704,6.544839382,5.927435398,5.325315475,6.244952679,6.577525616,5.074972153,5.646743298,5.796780109,5.347422123,5.805478096,1972.623121,441.015208,2330.707371,328.7844905,4352.274452,1157.646589,0.066286058,0.020485359,0.275154471,0.04360288,22.92741191,15.39075012,16.80185159,16.02027865,18.47337029,17.13563371,46.06084847,4.73299728,3.976664676,3.915850953,2.677111812,2.546991756,2.387547068,4.810882294,sax
-31.24148941,115.4001389,-16.86386681,17.88898659,15.89879036,18.04274368,3.409560919,16.30937576,8.640854836,1.812969923,1.466688156,3.777100086,0.357516646,40.13398743,38.73361969,15.2764864,10.10610962,6.712294579,6.2710495,9.814023972,6.557958603,6.744523048,5.348923683,6.972054005,5.306392193,4.873254299,1885.425095,619.3139532,2240.869838,538.9190425,4099.839055,1634.267596,0.063592999,0.024966394,0.266221076,0.0371546,22.41128896,14.39736316,16.87857915,17.20717107,19.12393417,17.44272909,45.09153039,4.182375394,2.969326443,4.157495407,3.09167918,3.218142931,2.295495684,4.932878369,sax
-27.93344688,94.25497437,-7.44435215,19.40338898,15.56493855,21.98442459,5.573173523,11.68462372,4.684934616,8.670408249,-0.406312078,4.128509521,0.938154578,36.32789993,23.46772766,12.91145134,7.871626854,4.8862257,6.720889568,6.61661005,5.662345409,5.988870144,5.761491776,5.980374813,6.160657883,6.99242878,2186.120744,585.9304699,2487.7205,389.5943548,4889.44505,1516.150881,0.084649189,0.032557273,0.255122632,0.050161004,22.85055846,14.41982174,16.26544381,18.57314562,21.2541981,18.42469235,45.82880949,5.347128942,3.592758486,3.833433811,3.190254146,3.150834098,2.831701526,4.645566587,sax
-50.29588699,102.0703888,-23.60819435,47.99230194,-2.581970215,6.448463917,-11.27939224,-2.154462576,-7.699401855,-2.160675526,1.075996518,1.744551659,-3.503690481,39.3538475,20.70370293,14.26590443,9.652766228,6.015379906,6.466196537,6.36386919,7.242937088,10.91752911,5.808190823,7.371893883,5.116460323,5.616885662,2032.230182,421.230439,2028.706401,314.1879588,4056.275729,906.0064203,0.112586388,0.029337841,0.203689188,0.043499056,22.33424162,17.15471564,21.67255233,22.880601,23.20713334,22.91694379,46.91338729,5.101969091,4.458123702,4.097439782,3.028860883,2.66693074,3.449088832,4.894029516,sax
-66.71704102,116.4439468,-8.027039528,41.57043839,-0.725357115,9.602622032,-1.66657424,3.929558277,-8.188016891,5.967783928,9.489049911,9.711390495,-5.403284073,50.34170151,24.65264893,15.9416008,7.001247883,5.790164471,4.60119772,7.683461666,5.965396881,6.139462471,5.4826231,7.063653469,6.120577812,5.904330254,1815.852425,486.778968,2084.31749,380.5599423,3884.010104,1119.506997,0.083420974,0.026779042,0.191597283,0.061083376,22.36142275,15.10291114,20.15729442,21.08603464,21.2605683,21.4072284,46.71518332,5.452167739,3.41486081,3.801231825,2.825671165,2.930828934,3.458112303,4.431999653,sax
-41.36675262,109.3492203,-9.951145172,38.07865143,-0.084710896,7.129884243,-6.859417439,0.412219465,-8.850107193,2.990041018,3.351258278,2.134065628,-6.735070705,35.07129669,22.37685394,14.47007179,8.213015556,7.218030453,4.766197681,6.191877365,7.339618683,7.330212593,6.76214695,5.438380718,5.939776421,5.928122997,1961.652727,432.7859501,2186.251241,359.0531036,4184.481107,1067.922564,0.091856971,0.021396871,0.198126286,0.038541175,22.84458897,15.80526215,20.6464735,20.54644818,21.4429282,20.90570858,47.04513513,5.215582065,3.346379812,3.953195273,2.578774391,2.914301553,3.124198839,5.24735988,sax
-172.4274597,86.82104492,75.87123871,36.31216431,15.51426125,17.08284569,3.16568923,8.425685883,1.965409517,4.46769619,-6.859403133,4.183602333,-5.647662163,39.90978241,17.15855408,14.75353813,9.319034576,6.442224503,5.463740349,8.008589745,5.725536823,5.13237381,4.701986313,6.296898842,6.19308424,7.299969673,1954.059066,534.4629156,2948.485138,376.9537283,5732.635592,1706.92265,0.036760066,0.018384115,0.176477581,0.069800556,30.32282757,14.41877705,19.06679481,18.46483952,19.49350545,18.45831583,49.14062834,5.370724671,3.304491451,4.269277515,3.478588535,3.440332123,2.27645408,5.142648964,sax
-131.2427216,70.01503754,62.67978287,26.96697998,4.57349968,13.21807384,-8.403859138,12.44868183,2.818903208,15.01749897,-1.598770857,0.67818433,-8.487689972,42.13254547,30.03327942,15.56174183,12.26756859,9.281950951,10.28648472,10.77805233,8.320752144,4.830400467,5.877532959,5.85462904,4.809454441,7.756591797,2810.757134,1019.265805,3045.072903,368.1565512,6381.447566,1724.606823,0.126754056,0.11378716,0.206901863,0.104011916,30.36380605,15.7287049,18.65780476,18.18138137,21.29181123,21.07789009,50.91402793,5.105582896,4.069747314,4.357623641,3.712371565,4.68699687,4.565174476,6.235354248,sax
-124.9646378,54.36299133,64.63348389,35.69199371,10.00895023,18.69262695,-15.45581245,14.16386318,0.318010837,10.96843815,-10.41857529,-0.275533229,3.267865896,43.74081802,25.09682274,12.82313824,10.50028992,7.829595566,7.340370655,11.96370602,8.553120613,6.078090668,5.123539448,7.822274208,5.859172344,12.71657085,3199.549888,890.1824998,3177.478383,225.2488996,7109.269832,925.4054803,0.121044922,0.070680509,0.17481719,0.070652731,29.53966237,14.00640777,18.77120387,18.26128989,21.35188628,20.91435012,51.51674798,5.137843248,3.643850384,4.293748935,3.211370733,3.694049948,3.621450574,5.396967998,sax
-46.99622726,94.58919525,-31.90208817,47.12386703,-11.08308315,18.64617348,-1.141876578,3.082414627,-4.990517139,-4.421183586,-4.239058495,3.339673281,-5.206381321,32.28631592,18.54633141,12.78907585,7.924133778,6.643736839,6.802947044,6.189593315,5.44635582,4.361562729,5.307262897,7.529025078,5.678530693,4.856763363,2267.101354,341.9063075,2110.355329,199.3612858,4545.90764,496.6000699,0.11867488,0.025117558,0.160484672,0.037029471,21.34210721,14.28769474,18.35446273,19.75555975,19.44298131,18.9472525,50.24461509,2.979652857,3.311123132,3.633927895,3.18423234,2.639753183,1.98623678,5.787972556,sax
-19.22072792,86.61582184,-34.43156433,47.1369133,-17.27485085,15.39627838,-5.17937088,0.578468919,-6.102956772,-4.486923695,-5.799419403,4.661015511,-3.071059942,21.75904465,12.58121967,8.627539635,8.804642677,5.890427113,5.887608051,4.907788754,6.692293644,6.328714371,5.196384907,5.106533051,4.982893944,5.454844952,2427.904392,257.3198828,2118.108158,143.9593859,4688.27524,374.5883865,0.154206731,0.023067809,0.192225263,0.040618584,20.29566684,14.44259686,19.43824783,20.09083387,20.15713522,19.99598658,51.80829909,3.542196101,3.320860261,3.968956828,2.868713773,2.657003789,2.622946342,6.007340105,sax
-25.05430412,75.82228088,-32.41624832,47.92731476,-11.58415794,17.93498611,-0.630741775,2.551755905,-3.998619556,1.446157694,0.855715692,11.49737835,5.345673561,19.52274895,14.65927601,10.66713619,9.120316505,6.932098389,4.440094948,5.602154255,5.194042206,4.865217209,4.379829407,5.321492195,7.130805969,6.560723782,2584.977475,260.3165827,2155.344423,159.5155398,4804.554537,447.6808612,0.159848257,0.027254677,0.199922115,0.033932392,21.42357536,12.81414397,19.24239704,21.50528867,21.59701845,19.87120038,50.18767637,3.336974171,3.502840717,4.249265548,3.078457906,2.661929113,2.372056313,4.368344838,sax
-73.89260864,81.41526794,10.15401554,38.71793747,5.619009972,21.45383835,5.164824963,0.367354065,-7.187378407,-0.042727601,3.692640066,7.630294323,-9.157914162,47.59934616,22.06657982,18.90348053,10.58782196,10.94633102,6.644832611,5.971871376,8.148458481,7.000797749,7.507226467,5.120823383,7.180673599,7.036942959,2370.685446,698.0436706,2563.839806,522.6427493,5359.034518,1609.668458,0.091533954,0.031378389,0.207351714,0.068753757,22.04019501,18.78901109,22.67890705,22.54949355,21.59411368,20.87041499,47.56503002,4.701020239,4.37888875,5.552539383,5.072932451,5.155160402,5.955829204,4.977942612,sax
-78.27110291,81.03252411,7.420385838,38.50345612,9.479773521,15.64677048,6.169542313,-0.68205142,-5.554131031,-2.38635397,0.281855017,4.443733215,-6.745715618,49.8244133,22.30833244,20.64189911,15.09331799,8.13407135,6.499433994,6.23304224,6.635336876,6.769721508,8.469154358,6.537587166,5.099145889,5.660681725,2298.741728,698.1958875,2564.88994,526.3185062,5227.019419,1714.015727,0.088427734,0.03866112,0.208676323,0.06225805,23.57605914,19.98229473,23.65132627,23.93587859,22.39581636,20.59989731,46.26842994,6.369504205,4.550582909,4.33920079,4.120986814,4.40560486,4.688172952,5.106300741,sax
-80.30240631,72.12905121,11.12285614,37.12562561,13.62407207,18.86652756,6.608695507,0.024956526,-8.225860596,-4.093894482,-1.758982182,4.318626881,-4.311161995,59.72674179,18.87982559,24.54891205,11.7356081,12.85351944,6.474075317,7.124833584,6.811036587,7.349025249,5.86081028,5.086144924,4.990755558,8.857733727,2415.143321,638.5210345,2687.038468,477.1030574,5543.226224,1586.318583,0.080889423,0.037311479,0.208673507,0.057938468,22.92475716,19.0383599,23.88530763,24.24449329,21.56785762,19.90339751,46.74881802,5.709535433,4.360321192,4.450170706,4.313814475,4.254721677,4.695085168,5.645473282,sax
-78.19497681,77.22000122,11.00065136,26.45427513,0.966538668,-5.520577431,-3.911880732,4.504239559,-16.55591583,2.512164593,0.184352115,9.091438293,-6.635081291,38.92497253,22.18205452,22.26636887,11.16641235,7.509047508,7.362669945,5.828777313,5.597506523,11.17451572,5.54749012,5.166729927,6.05893898,8.395066261,2467.650027,522.8412176,2645.853,381.1071952,5548.112605,1456.28958,0.106963642,0.032679269,0.180575967,0.046113238,22.54775923,19.4003224,24.54808609,24.10938938,25.53462901,21.31397301,51.23224677,4.679670501,4.348023224,3.962495572,3.745950728,3.409102241,2.347749379,5.155411425,sax
-70.54551697,73.22381592,9.04897213,32.89926529,7.856561184,0.968995094,-1.508053422,5.02766037,-12.06799984,1.906882882,-6.604156971,2.163965464,-1.499931931,45.67578506,17.51286697,24.1834259,7.814755917,9.02115345,8.222661018,6.697760105,5.532968044,7.964066982,6.531863689,6.137689114,10.56246853,8.826398849,2526.093522,454.1835468,2620.729712,311.4183021,5532.459623,1120.436767,0.121570763,0.045541969,0.183914945,0.054289818,22.71458739,17.93089052,23.82418874,24.64725004,24.08870395,21.96950957,48.93195948,4.532785892,3.831589958,4.655984415,4.032318157,3.795168615,2.660733976,5.125018023,sax
-114.8889618,98.03197479,13.57701302,38.20866394,-0.414697021,5.469712257,-5.451308727,5.90364027,-5.036286831,0.461310297,-3.373901606,0.785928786,-6.383712292,62.32255554,24.30757523,14.85913658,18.54911995,8.691930771,6.500005245,4.402729511,6.139228821,6.695086002,5.361889362,6.031499386,8.114379883,4.490234852,2032.682164,722.6269607,2398.115127,457.7571689,4557.336801,1753.196255,0.073805589,0.036346752,0.145818263,0.065421805,23.9814405,20.14236974,24.45574824,24.29704636,20.64843112,18.63787977,50.22542262,4.947318332,4.303039287,3.837962893,2.88656217,2.975237085,2.010460597,5.604319371,sax
-210.3365021,173.0299377,4.22595787,17.02424622,-17.78201485,-3.585971832,-4.783946037,-9.837004662,5.426317215,-5.030865669,-2.801929235,-6.957168102,-10.08891392,39.84434128,29.94939232,29.78105736,14.54416847,6.772559643,9.410490036,10.10264015,5.871620178,7.045334816,7.296939373,6.610945225,6.258756161,7.618494511,952.5971267,293.9963196,1096.073618,305.8693038,1512.6247,604.3245468,0.061602314,0.018584396,0.1824646,0.061368827,18.97130203,20.23799728,27.94347737,28.59892036,28.33825094,25.17413906,46.82004243,4.181306602,3.725647003,4.178392381,4.518977183,3.994394533,5.044873473,6.963949267,sax
-294.1376038,209.6812439,62.94438934,-12.37896347,-11.49445629,-4.665100098,-14.13431931,-13.7303257,-0.893614233,3.418512821,-4.026062012,-5.66283226,5.086559296,21.91551399,15.16055012,13.96921539,8.458590508,7.290465832,5.963281155,5.283237457,5.230453491,5.501036167,4.685595512,4.30835104,5.631129265,5.671207905,524.1557491,101.0052732,593.6949129,165.3186673,703.4731821,121.1242039,0.042465445,0.00793223,0.162141398,0.067359246,18.76385184,19.32227859,26.07766298,23.87110922,24.50207139,13.88661232,41.44968486,3.625376108,3.666233822,3.036159949,3.498491124,4.179961085,2.231426916,5.419326972,sax
-238.5163727,201.3679352,17.97200203,5.033850193,-0.118426748,0.204608798,-4.240651608,-5.138936043,4.552216053,3.740676165,-3.230201483,-10.51187038,-5.917458534,56.97360611,25.85937881,37.87675858,7.785630226,10.30251789,7.202439785,8.091641426,9.676719666,6.773361683,6.450864315,6.695792675,9.496313095,6.196529865,707.5300536,308.6356366,855.617216,263.357663,1145.649226,542.237748,0.044647686,0.018993306,0.139364317,0.078036562,20.87351,17.11458063,22.0963065,24.75152575,25.78908765,21.40468986,44.65730978,3.503853806,3.485122456,3.206549388,4.013975675,4.045163731,3.788221024,5.909976605,sax
-77.55082703,80.7551651,10.97569847,49.99180603,1.745925188,3.961076021,11.71612453,0.543904603,8.925022125,6.328451633,-19.23048782,6.762653828,3.639328241,37.99016571,34.47176361,24.10075188,14.49937725,8.331960678,5.984982491,8.686450005,6.158789635,7.689050198,5.027698994,7.622337818,7.210311413,6.081774235,2527.862934,957.8232597,2577.274867,585.6234107,5580.41241,1838.032571,0.089971454,0.041908798,0.211324483,0.02850337,23.32368847,17.93487408,20.98201722,20.49837325,20.53221585,23.8882126,46.41428492,4.058640963,3.863951385,4.06272004,3.038436298,3.134744088,5.815539991,4.902786622,sax
-72.28692627,58.2723732,18.61886215,47.15099335,0.981011331,10.73367977,3.672319174,0.723005235,6.281387329,3.479589701,-22.94658279,4.79491806,5.145313263,32.59712219,25.27573013,20.22315598,15.27480793,8.993947029,7.158678532,6.212817669,6.768973827,9.832670212,6.158430576,5.460121155,5.286220551,5.410218716,3003.901239,755.9360463,2824.128149,476.7440132,6372.999925,1624.580265,0.11575646,0.034418124,0.191042975,0.036832195,24.28319538,18.0163186,20.87231707,20.26450247,20.7635822,21.76321782,46.6104561,4.068329166,3.426253954,4.343098312,2.99743172,2.673108691,4.595831658,4.727796793,sax
-76.97245789,81.78501129,11.20368099,46.31801224,-2.36060524,1.252996206,6.755964279,-3.693756819,9.071243286,4.036439896,-19.46583366,3.109662771,-3.289405823,45.42801285,33.93823242,25.73230171,16.41048241,9.74760437,5.46248579,7.037157059,6.993863106,8.87473011,6.340400696,8.280481339,7.446038246,6.1488657,2640.918802,994.9189991,2611.856516,624.4974565,5730.730732,1928.808389,0.110655799,0.049009963,0.184210196,0.043054368,22.6329436,16.87003273,21.39563419,21.17969748,20.12905549,23.08393184,45.16994715,4.656086273,3.776250966,3.946778018,3.365443829,2.939045041,6.0052986,5.044414687,sax
-60.51656723,84.03266144,-12.96401024,30.85807228,-7.823727608,11.47775555,-9.196038246,4.578742981,-7.642028809,0.414217949,-6.160108566,0.511895061,-10.07493019,53.75096512,27.03109932,25.67258072,11.02427101,8.671784401,8.890185356,7.87746954,5.888751507,5.650670052,5.849159241,5.898418903,6.021739483,6.999342442,2337.87133,630.8560036,2352.674653,331.0858843,4980.712703,1137.817933,0.101284555,0.04747173,0.18835555,0.060249168,25.68111255,15.04719593,18.08395853,18.06456309,18.02657043,19.31371111,49.5771123,6.214271538,3.908953533,4.560814797,3.81018739,3.216155505,3.229731218,5.437663128,sax
-51.09105301,96.07554626,-17.63049126,36.97296906,-1.657593131,16.93787384,-0.490162313,10.42153072,-7.197383404,-0.234968573,-4.639324665,3.400603771,-10.0608387,41.5614357,28.16322517,17.35464478,12.21364021,6.585716724,8.615123749,7.086394787,6.352462292,5.526785374,5.239461899,5.528466702,5.439180851,6.558044434,2107.676228,590.2261854,2185.904927,326.5059826,4375.381235,1170.876923,0.088521635,0.046756044,0.221498251,0.068551928,25.67366379,16.22987713,17.51606696,18.79162437,19.18903944,19.242195,50.61778521,5.1874648,3.711104279,4.406190325,3.75818618,3.591765005,3.52219889,4.767877887,sax
-73.09429932,106.5348282,-14.96107769,34.11955643,-5.811470985,7.981854916,-3.650705814,5.544977188,-11.26268578,0.806747377,-1.290675998,9.517354965,-4.279718399,48.685215,25.56998444,17.02073479,7.962558746,8.424768448,7.194158554,7.554718971,7.529183865,5.562703609,6.41960001,6.551925659,5.045405388,7.117478848,1924.149092,598.3794076,2119.41974,346.2081305,4030.270245,1192.568491,0.07879357,0.043632876,0.194852352,0.055463534,24.92841732,16.59491476,20.2539475,19.33709468,18.90685707,20.08966384,50.88495963,5.6220831,3.600969033,3.990523231,3.10118347,3.207668168,3.324195395,5.898662309,sax
-62.91842651,67.08586121,-15.06880856,16.64808464,-8.760793686,4.750338554,2.420525074,6.674380779,-13.84994221,-2.400249004,-5.960145473,1.196145177,-5.353284836,33.33033371,12.63376522,17.23706818,12.07104015,13.88185978,12.92165089,11.56752777,13.04800797,11.62359047,10.8438549,9.532043457,8.964988708,7.165308952,2502.29338,388.6942363,2550.453805,264.3420988,5396.883263,980.5008861,0.094196965,0.02806773,0.213672459,0.082538404,19.06965725,18.89574548,24.73326333,23.89990391,20.98303292,20.34455622,47.8824568,4.795328231,3.251955274,5.312934567,3.044787835,2.627076802,2.938131371,4.495782341,sax
-62.4731369,59.07954407,-14.502738,20.2137394,-1.376253843,4.391983032,-1.588595629,4.917579651,-9.404708862,-4.750317574,-13.746171,-4.226087093,-7.824616909,28.45762444,12.06689167,14.67691994,11.37422752,12.71180439,11.98667145,11.11113262,8.849686623,8.712028503,8.809943199,9.729670525,7.847616196,6.477379322,2772.990453,340.1860957,2642.541877,192.8568194,5864.236591,757.0552836,0.128466797,0.033440883,0.172187611,0.07005848,19.59511913,17.49096603,22.44827161,24.63073492,21.01664145,20.37974605,48.45049742,4.70658604,3.01881803,3.890033115,3.323705389,2.527797216,2.453210536,4.957102333,sax
-41.83331299,79.05088806,-11.57243919,23.01438713,-2.632563353,2.151852131,1.020404816,2.259267092,-11.80722523,-2.788474798,-2.936975241,0.393543035,-9.226098061,22.06346703,14.72444534,14.70839977,14.08051968,13.13871384,13.44406605,10.52585125,10.94282246,8.28003788,9.428398132,9.284223557,7.332643986,6.192625046,2391.332378,375.4729859,2535.437178,266.3038625,5172.855131,983.2449205,0.093757512,0.023261006,0.207802325,0.046029937,19.91231139,18.7546759,23.41919958,23.32037786,20.56398349,19.29808277,47.39078528,4.9433357,4.123318239,4.620829503,3.281289609,2.469899395,2.646011807,5.056008036,sax
-104.6008148,120.0902328,-9.98324585,9.019165993,3.666237593,8.689780235,-7.918102264,-3.493264914,-3.655073404,-5.240244865,-7.069736958,-0.237046584,-3.035063267,43.10141373,34.0369606,14.73836708,11.83759689,6.601415634,7.941598892,9.122347832,9.717847824,7.552525997,7.856992245,9.293978691,5.716759682,8.396866798,1824.38013,690.7947198,2062.574617,575.3951334,3658.491211,1914.554114,0.087958233,0.024899011,0.173805386,0.044737443,22.05903801,16.12226282,24.17411591,24.5968656,25.25158165,18.88946839,47.15769873,3.262693344,3.73370961,3.779055721,3.483915316,3.589759363,3.150096024,3.867810426,sax
-87.38613129,104.0971069,-8.289161682,9.395247459,0.086482354,1.580417991,-15.03410816,-13.67735863,-4.049721718,2.492827892,-0.190081194,2.301156521,-7.662981987,40.34124756,34.29249573,19.73330498,13.59821033,12.88400745,7.295826435,7.440312386,10.15416336,8.664277077,8.044254303,6.085412979,6.435214996,11.76103115,2126.396213,705.8574911,2245.458811,558.9610932,4309.125225,1914.608204,0.115369591,0.036608071,0.17904149,0.038647562,22.56375922,19.13788063,23.07861859,23.20609615,26.79564671,21.89152489,46.96756485,3.466471227,3.926131194,4.070657457,2.890386599,3.533068919,5.051785087,5.258649867,sax
-85.25926971,106.5028839,-6.003842831,9.19987011,5.582600117,5.354346752,-11.01931763,-3.811278105,1.158831239,-1.130980611,-9.372920036,-4.100252628,-4.628130913,42.4262619,34.98140335,15.58908272,12.22788525,8.769034386,9.135259628,9.359801292,7.251280308,7.144257545,9.763318062,9.18423748,7.89672327,9.538744926,2122.021384,796.5726373,2280.579076,603.9044433,4369.915114,2115.36018,0.097299429,0.028876109,0.187962294,0.052577659,21.38685978,18.00985624,24.19322887,23.69924474,25.64417897,19.31062222,45.89519303,3.643893137,3.971653382,3.715762851,3.057486627,3.233351207,4.194062087,4.910567004,sax
-154.354599,141.4437714,-1.459740043,44.52550507,7.841174126,10.49828339,4.001885414,4.037858009,-0.791361868,0.371921718,-3.537093401,2.194381475,-4.223042011,57.71672058,30.19243431,16.02436256,10.93595982,8.793540955,6.820796967,6.239808083,8.443552971,9.721827507,7.079218388,7.433979988,4.547436714,7.008596897,1201.097132,488.9753974,1612.107801,369.5133533,2317.138296,1096.41859,0.057448167,0.042485637,0.19126074,0.057573553,24.87360877,19.26736067,23.0862807,23.06534989,23.83308708,22.23558887,48.30862129,5.695206809,4.349190047,4.420004402,4.461952556,5.503676377,3.864734981,6.05307905,sax
